"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1",3.0817859172821,3.09214305877686,2.92499995231628,2.99285697937012,1238319600,2.52739334106445
"2",3.00178599357605,3.06964302062988,2.99357104301453,3.05928611755371,847260400,2.58349204063416
"3",3.06321406364441,3.0785710811615,3.01428604125977,3.03749990463257,834741600,2.56509447097778
"4",3.0699999332428,3.09035706520081,3.04571390151978,3.05250000953674,797106800,2.57776093482971
"5",3.08750009536743,3.32071399688721,3.04107093811035,3.30607104301453,3349298400,2.79189586639404
"6",3.38392901420593,3.49285697937012,3.33750009536743,3.46428608894348,2952880000,2.92550349235535
"7",3.42642903327942,3.45642900466919,3.39642906188965,3.4214289188385,1440252800,2.88931202888489
"8",3.37821388244629,3.39499998092651,3.32964301109314,3.37928605079651,1312690400,2.85372352600098
"9",3.41714310646057,3.47321391105652,3.40892910957336,3.46785688400269,1244076400,2.92851948738098
"10",3.48428606987,3.48571395874023,3.38642907142639,3.3910710811615,1646260000,2.86367511749268
"11",3.28928589820862,3.28964304924011,3.18035697937012,3.18107104301453,2364605600,2.68633508682251
"12",3.16535711288452,3.20178604125977,3.14714288711548,3.16071391105652,1364473600,2.66914463043213
"13",3.18357110023499,3.18428611755371,3.05892896652222,3.09964299201965,1454026000,2.61757159233093
"14",3.06178593635559,3.12535691261292,3.05392909049988,3.06071400642395,1207424400,2.58469796180725
"15",3.09571409225464,3.11249995231628,3.07428598403931,3.09642910957336,927813600,2.61485743522644
"16",3.11107110977173,3.16071391105652,3.07249999046326,3.08035707473755,905973600,2.60128545761108
"17",3.11107110977173,3.12035703659058,3.0353569984436,3.04928588867188,986874000,2.57504653930664
"18",3.0821430683136,3.09464311599731,3.05464291572571,3.06928610801697,901664400,2.59193587303162
"19",3.08678603172302,3.08892893791199,3.04464292526245,3.05535697937012,577970400,2.58017349243164
"20",3.03071403503418,3.07142901420593,3.01250004768372,3.06178593635559,856069200,2.58560180664062
"21",3.07964301109314,3.08107089996338,3.02642893791199,3.02642893791199,664342000,2.55574440956116
"22",3.00428605079651,3.04464292526245,2.98928594589233,3.02678608894348,621530000,2.55604529380798
"23",3.01071405410767,3.04392910003662,2.99785709381104,2.99785709381104,578852400,2.5316162109375
"24",3.0160710811615,3.01678609848022,2.95928597450256,3.00535702705383,864393600,2.53794980049133
"25",3.01714301109314,3.08500003814697,2.9839289188385,3.07678604125977,1066825200,2.59826993942261
"26",3.05107092857361,3.0896430015564,3.05035710334778,3.07785701751709,679030800,2.59917449951172
"27",3.06714296340942,3.0785710811615,2.97178602218628,2.97392892837524,860540800,2.51141047477722
"28",3.01535701751709,3.04214310646057,2.98678588867188,3.03142905235291,724071600,2.55996704101562
"29",3.04142904281616,3.04607105255127,3.01071405410767,3.02500009536743,580986000,2.55453777313232
"30",3.02250003814697,3.05857110023499,3.02035689353943,3.0464289188385,507981600,2.57263398170471
"31",3.05142903327942,3.05785703659058,3.02785706520081,3.0432140827179,363661200,2.56991815567017
"32",3.04464292526245,3.05035710334778,3.0235710144043,3.02964305877686,399868000,2.55845785140991
"33",3.02321410179138,3.07714295387268,3.00571393966675,3.06785702705383,617702400,2.59072947502136
"34",3.07071399688721,3.19607090950012,3.0699999332428,3.18571400642395,1155313600,2.69025683403015
"35",3.24285697937012,3.24321389198303,3.16178607940674,3.19678592681885,838224800,2.69960689544678
"36",3.18428611755371,3.2264289855957,3.17321395874023,3.18107104301453,517893600,2.68633508682251
"37",3.20857095718384,3.21428608894348,3.12892889976501,3.16107106208801,615848800,2.66944670677185
